Date,DJI,IXIC,IBEX,FCHI,SSMI,FTMIB,GDAX,FTSE,N225,HSI
2009-12-21,10414.14,2237.66,11830.8,3872.06,6504.44,22738.68,5930.53,5293.99,10183.47,20948.1
2009-12-22,10464.93,2252.67,11890.8,3898.38,6582.9,22982.56,5945.69,5328.66,10378.03,21092.04
2009-12-23,10466.44,2269.64,11967.5,3910.75,6579.99,23109.12,5957.44,5372.38,10378.03,21328.74
2009-12-24,10520.1,2285.69,11967.5,3912.73,6579.99,23109.12,5957.44,5402.41,10536.92,21517.0
2009-12-25,10520.1,2285.69,11967.5,3912.73,6579.99,23109.12,5957.44,5402.41,10494.71,21517.0
2009-12-28,10547.08,2291.08,12023.2,3947.15,6591.01,23302.56,6002.92,5402.41,10634.23,21480.22
2009-12-29,10545.41,2288.4,12035.1,3959.98,6608.52,23376.24,6011.55,5437.61,10638.06,21499.44
2009-12-30,10548.51,2291.28,11940.0,3935.5,6545.91,23248.39,5957.43,5397.86,10546.44,21496.62
2009-12-31,10428.05,2269.15,11940.0,3936.33,6545.91,23248.39,5957.43,5412.88,10546.44,21872.5
2010-01-01,10428.05,2269.15,11940.0,3936.33,6545.91,23248.39,5957.43,5412.88,10546.44,21872.5
2010-01-04,10583.96,2308.42,12145.1,4013.97,6631.44,23545.02,6048.3,5500.34,10654.79,21823.28
2010-01-05,10572.02,2308.71,12204.4,4012.91,6579.27,23555.73,6031.86,5522.5,10681.83,22279.58
2010-01-06,10573.68,2301.09,12222.5,4017.67,6559.41,23622.29,6034.33,5530.04,10731.45,22416.67
2010-01-07,10606.86,2300.05,12166.3,4024.8,6555.36,23709.01,6019.36,5526.72,10681.66,22269.45
2010-01-08,10618.19,2317.17,12163.0,4045.14,6617.88,23811.13,6037.61,5534.24,10798.32,22296.75
2010-01-11,10663.99,2312.41,12074.5,4043.09,6592.26,23774.76,6040.5,5538.07,10798.32,22411.52
2010-01-12,10627.26,2282.31,11966.1,4000.05,6541.9,23583.35,5943.0,5498.71,10879.14,22326.64
2010-01-13,10680.77,2307.9,11958.3,4000.86,6554.55,23658.4,5963.14,5473.48,10735.03,21748.6
2010-01-14,10710.55,2316.74,11999.8,4015.77,6627.42,23805.99,5988.88,5498.2,10907.68,21716.95
2010-01-15,10609.65,2287.99,11845.0,3954.38,6576.02,23472.11,5875.97,5455.37,10982.1,21654.16
2010-01-18,10609.65,2287.99,11870.7,3977.46,6603.78,23509.76,5918.55,5494.39,10855.08,21460.01
2010-01-19,10725.43,2320.4,12022.6,4009.67,6633.86,23705.67,5976.48,5513.14,10764.9,21677.98
2010-01-20,10603.15,2291.25,11709.0,3928.95,6586.53,23126.02,5851.53,5420.8,10737.52,21286.17
2010-01-21,10389.88,2265.7,11444.0,3862.16,6578.95,22876.46,5746.97,5335.1,10868.41,20862.67
2010-01-22,10172.98,2205.29,11373.4,3820.78,6493.96,22567.81,5695.32,5302.99,10590.55,20726.18
2010-01-25,10196.86,2210.8,11249.3,3781.85,6451.3,22373.09,5631.37,5260.31,10512.69,20598.55
2010-01-26,10194.29,2203.73,11347.3,3807.04,6484.23,22407.71,5668.93,5276.85,10325.28,20109.33
2010-01-27,10236.16,2221.41,11042.2,3759.8,6473.03,21997.59,5643.2,5217.47,10252.08,20033.07
2010-01-28,10120.46,2179.0,10829.3,3688.79,6442.41,21603.13,5540.33,5145.74,10414.29,20356.37
2010-01-29,10067.33,2147.35,10947.7,3739.46,6440.72,21896.29,5608.79,5188.52,10198.04,20121.99
2010-02-01,10185.53,2171.2,10995.2,3762.01,6496.33,22012.0,5654.48,5247.41,10205.02,20243.75
2010-02-02,10296.85,2190.06,11140.9,3812.13,6550.12,22413.74,5709.66,5283.31,10371.09,20272.18
2010-02-03,10270.55,2190.91,10888.4,3793.47,6553.8,22169.25,5672.09,5253.15,10404.33,20722.08
2010-02-04,10002.18,2125.43,10241.7,3689.25,6396.51,21404.82,5533.24,5139.31,10355.98,20341.64
2010-02-05,10012.23,2141.12,10103.3,3563.76,6264.33,20815.88,5434.34,5060.92,10057.09,19665.08
2010-02-08,9908.39,2126.05,10206.3,3607.27,6347.14,20938.24,5484.85,5092.33,9951.82,19550.89
2010-02-09,10058.64,2150.87,10275.4,3612.76,6314.75,20818.97,5498.26,5111.84,9932.9,19790.28
2010-02-10,10038.38,2147.87,10455.0,3635.61,6334.0,21241.63,5536.37,5131.99,9963.99,19922.22
2010-02-11,10144.19,2177.41,10281.7,3616.75,6403.42,21076.45,5503.93,5161.48,9963.99,20290.69
2010-02-12,10099.14,2183.53,10224.9,3599.07,6416.2,21035.91,5500.39,5142.45,10092.19,20268.69
2010-02-15,10099.14,2183.53,10293.6,3609.22,6440.76,21122.47,5511.1,5167.47,10013.3,20268.69
2010-02-16,10268.81,2214.19,10393.9,3669.04,6497.66,21289.2,5592.12,5244.06,10034.25,20268.69
2010-02-17,10309.24,2226.29,10498.6,3725.21,6567.6,21650.81,5648.34,5276.64,10306.83,20534.01
2010-02-18,10392.9,2241.71,10574.2,3747.83,6637.29,21686.12,5680.41,5325.09,10335.69,20422.15
2010-02-19,10402.35,2243.87,10676.7,3769.54,6709.68,21772.33,5722.05,5358.17,10123.58,19894.02
2010-02-22,10383.38,2242.03,10570.5,3756.7,6687.41,21704.78,5688.44,5352.07,10400.47,20377.27
2010-02-23,10282.41,2213.44,10312.9,3707.06,6649.09,21224.07,5604.07,5315.09,10352.1,20623.0
2010-02-24,10374.16,2235.9,10254.0,3715.68,6687.95,21346.31,5615.51,5342.92,10198.83,20467.74
2010-02-25,10321.03,2234.22,10126.2,3640.77,6643.96,20843.23,5532.33,5278.22,10101.96,20399.57
2010-02-26,10325.26,2238.26,10333.6,3708.8,6710.99,21068.32,5598.46,5354.52,10126.03,20608.7
2010-03-01,10403.79,2273.57,10434.9,3769.54,6791.48,21320.8,5713.51,5405.94,10172.06,21056.93
2010-03-02,10405.98,2280.79,10521.5,3811.92,6820.04,21431.41,5776.56,5484.06,10221.84,20906.11
2010-03-03,10396.76,2280.68,10664.5,3842.52,6813.16,21745.06,5817.88,5533.21,10253.14,20876.79
2010-03-04,10444.14,2292.31,10745.3,3828.41,6804.87,21844.56,5795.32,5527.16,10145.72,20575.78
2010-03-05,10566.2,2326.35,11019.8,3910.42,6847.78,22278.12,5877.36,5599.76,10368.96,20787.97
2010-03-08,10552.52,2332.21,11078.3,3903.54,6851.2,22398.21,5875.91,5606.72,10585.92,21196.87
2010-03-09,10564.38,2340.68,11002.8,3910.01,6868.32,22355.8,5885.89,5602.3,10567.65,21207.55
2010-03-10,10567.33,2358.95,11121.0,3943.55,6873.59,22638.65,5936.72,5640.57,10563.92,21208.29
2010-03-11,10611.84,2368.46,11045.4,3928.95,6851.73,22540.85,5928.63,5617.26,10664.95,21228.2
2010-03-12,10624.69,2367.66,11077.0,3927.4,6836.6,22565.19,5945.11,5625.65,10751.26,21209.74
2010-03-15,10642.15,2362.21,10957.8,3890.91,6825.1,22373.23,5903.56,5593.85,10751.98,21079.1
2010-03-16,10685.98,2378.01,11059.3,3938.95,6874.43,22619.85,5970.99,5620.43,10721.71,21022.93
2010-03-17,10733.67,2389.09,11166.8,3957.89,6892.01,22902.58,6024.28,5644.63,10846.98,21384.49
2010-03-18,10779.17,2391.28,11073.5,3938.18,6897.74,22785.15,6012.31,5642.62,10744.03,21330.67
2010-03-19,10741.98,2374.41,10990.8,3925.44,6880.76,22687.3,5982.43,5650.12,10824.72,21370.82
2010-03-22,10785.89,2395.4,10861.9,3928.0,6866.43,22622.81,5987.5,5644.54,10824.72,20933.25
2010-03-23,10888.83,2415.24,10996.2,3952.55,6877.16,22765.89,6017.27,5673.63,10774.15,20987.78
2010-03-24,10836.15,2398.76,10866.3,3949.81,6879.95,22798.7,6039.0,5677.88,10815.03,21008.62
2010-03-25,10841.21,2397.41,11091.4,4000.48,6894.18,23034.46,6132.95,5727.65,10828.85,20778.55
2010-03-26,10850.36,2395.13,11071.1,3988.93,6838.95,23063.87,6120.05,5703.02,10996.37,21053.11
2010-03-29,10895.86,2404.36,11091.0,4000.66,6850.58,23104.97,6156.85,5710.66,10986.47,21237.43
2010-03-30,10907.42,2410.69,10980.7,3987.41,6871.42,23003.34,6142.45,5672.32,11097.14,21374.79
2010-03-31,10856.63,2397.96,10871.3,3974.01,6873.38,22847.97,6153.55,5679.64,11089.94,21239.35
2010-04-01,10927.07,2402.58,11067.9,4034.23,6888.92,23206.66,6235.56,5744.89,11244.4,21537.0
2010-04-02,10927.07,2402.58,11067.9,4034.23,6888.92,23206.66,6235.56,5744.89,11286.09,21537.0
2010-04-05,10973.55,2429.53,11067.9,4034.23,6888.92,23206.66,6235.56,5744.89,11339.3,21537.0
2010-04-06,10969.99,2436.81,11160.6,4053.94,6886.21,23346.66,6252.21,5780.35,11282.32,21537.0
2010-04-07,10897.52,2431.16,11191.3,4026.97,6843.49,23151.3,6222.41,5762.06,11292.83,21928.77
2010-04-08,10927.07,2436.81,11076.3,3978.46,6791.01,22820.01,6171.83,5712.7,11168.2,21867.04
2010-04-09,10997.35,2454.05,11394.2,4050.54,6888.97,23103.87,6249.7,5770.98,11204.34,22208.5
2010-04-12,11005.97,2457.87,11460.8,4050.5,6910.96,23291.65,6250.69,5777.65,11251.9,22138.17
2010-04-13,11019.42,2465.99,11461.0,4031.99,6885.87,23195.56,6230.83,5761.66,11161.23,22103.53
2010-04-14,11123.11,2504.86,11503.7,4057.7,6916.59,23480.42,6278.4,5796.25,11204.9,22121.43
2010-04-15,11144.57,2515.69,11523.5,4065.65,6967.56,23539.24,6291.45,5825.01,11273.79,22157.82
2010-04-16,11018.66,2481.26,11259.7,3986.63,6893.69,23007.22,6180.9,5743.96,11102.18,21865.26
2010-04-19,11092.05,2480.11,11199.5,3970.47,6803.68,22785.78,6162.44,5727.91,10908.77,21405.17
2010-04-20,11117.06,2500.31,11305.6,4026.65,6841.92,23271.68,6264.23,5783.69,10900.68,21623.38
2010-04-21,11124.92,2504.61,11064.7,3977.67,6814.72,23045.05,6230.38,5723.43,11090.05,21510.93
2010-04-22,11134.29,2519.07,10821.9,3924.65,6720.09,22616.5,6168.72,5665.33,10949.09,21454.94
2010-04-23,11204.28,2530.15,10918.2,3951.3,6767.97,22726.0,6259.53,5723.65,10914.46,21244.49
2010-04-26,11205.03,2522.95,10939.3,3997.39,6803.74,22783.27,6332.1,5753.85,11165.79,21587.06
2010-04-27,10991.99,2471.47,10480.9,3844.6,6667.48,22036.47,6159.51,5603.52,11212.66,21261.79
2010-04-28,11045.27,2471.73,10167.0,3787.0,6576.39,21501.24,6084.34,5586.61,10924.79,20949.4
2010-04-29,11167.32,2511.92,10441.0,3840.62,6665.84,21695.7,6144.91,5617.84,10924.79,20778.92
2010-04-30,11008.61,2461.19,10492.2,3816.99,6616.82,21562.48,6135.7,5553.29,11057.4,21108.59
2010-05-03,11151.83,2498.74,10422.8,3828.46,6607.71,21628.91,6166.92,5553.29,11057.4,20811.36
2010-05-04,10926.77,2424.25,9859.1,3689.29,6488.42,20613.25,6006.86,5411.11,11057.4,20763.05
2010-05-05,10868.12,2402.29,9635.2,3636.03,6448.49,20351.95,5958.45,5341.93,11057.4,20327.54
2010-05-06,10520.32,2319.64,9352.6,3556.11,6387.52,19483.93,5908.26,5260.99,10695.69,20133.41
2010-05-07,10380.43,2265.64,9046.1,3392.59,6205.63,18846.18,5715.09,5123.02,10364.59,19920.29
2010-05-10,10785.14,2374.67,10351.9,3720.29,6481.95,20971.21,6017.91,5387.42,10530.7,20426.64
2010-05-11,10748.26,2375.31,10008.6,3693.2,6509.0,20874.65,6037.71,5334.21,10411.1,20146.51
2010-05-12,10896.91,2425.02,10089.8,3733.87,6575.05,21029.48,6183.49,5383.45,10394.03,20212.49
2010-05-13,10782.95,2394.36,9977.5,3731.54,6575.05,20878.83,6251.97,5433.73,10620.55,20422.46
2010-05-14,10620.16,2346.85,9314.7,3560.36,6428.68,19781.17,6056.71,5262.85,10462.51,20145.43
2010-05-17,10625.83,2354.23,9286.1,3543.55,6428.86,19826.83,6066.92,5262.54,10235.76,19715.2
2010-05-18,10510.95,2317.26,9627.6,3617.32,6470.84,20314.21,6155.93,5307.34,10242.64,19944.94
2010-05-19,10444.37,2298.37,9376.5,3511.67,6374.43,19612.66,5988.67,5158.08,10186.84,19578.98
2010-05-20,10068.01,2204.01,9270.5,3432.52,6262.42,19282.05,5867.88,5073.13,10030.31,19545.83
2010-05-21,10193.39,2229.04,9407.3,3430.74,6206.59,19535.91,5829.25,5062.93,9784.54,19545.83
2010-05-24,10066.57,2213.55,9287.9,3430.93,6206.59,19030.49,5805.68,5069.61,9758.4,19667.76
2010-05-25,10043.75,2210.95,9004.4,3331.29,6091.55,18382.71,5670.04,4940.68,9459.89,18985.5
2010-05-26,9974.45,2195.88,9042.6,3408.59,6167.53,18778.41,5758.02,5038.08,9522.66,19196.45
2010-05-27,10258.99,2277.68,9334.9,3525.31,6305.18,19631.87,5937.14,5195.17,9639.72,19431.37
2010-05-28,10136.63,2257.04,9425.5,3515.06,6321.93,19475.88,5946.18,5188.43,9762.98,19766.71
2010-05-31,10136.63,2257.04,9359.4,3507.56,6312.6,19543.97,5964.33,5188.43,9768.7,19765.19
2010-06-01,10024.02,2222.33,9299.7,3503.08,6316.6,19279.18,5981.27,5163.3,9711.83,19496.95
2010-06-02,10249.54,2281.07,9268.0,3501.5,6368.81,19183.13,5981.2,5151.32,9603.24,19471.8
2010-06-03,10255.28,2303.03,9276.2,3557.34,6418.82,19473.35,6054.63,5211.18,9914.19,19786.71
2010-06-04,9931.97,2219.17,8923.4,3455.61,6298.97,18734.73,5938.88,5126.0,9901.19,19780.07
2010-06-07,9816.49,2173.9,8795.3,3413.72,6291.04,18631.18,5904.95,5069.06,9520.8,19378.15
2010-06-08,9939.98,2170.57,8669.8,3380.36,6246.22,18542.8,5868.55,5028.15,9537.94,19487.48
2010-06-09,9899.25,2158.85,8868.7,3446.77,6319.18,18912.91,5984.75,5085.86,9439.13,19621.24
2010-06-10,10172.53,2218.71,9198.2,3516.64,6376.66,19391.09,6056.59,5132.5,9542.65,19632.7
2010-06-11,10211.07,2243.6,9561.7,3555.52,6426.74,19660.27,6047.83,5163.68,9705.25,19872.38
2010-06-14,10190.89,2243.96,9584.0,3626.04,6472.12,20188.54,6125.0,5202.13,9879.85,20051.91
2010-06-15,10404.77,2305.88,9742.0,3661.51,6484.73,20582.72,6175.05,5217.82,9887.89,20062.15
2010-06-16,10409.46,2305.93,9683.3,3675.93,6490.08,20562.63,6190.91,5237.92,10067.15,20062.15
2010-06-17,10434.17,2307.16,9755.1,3683.08,6475.25,20568.91,6223.54,5253.89,9999.4,20138.4
2010-06-18,10450.64,2309.8,9971.8,3687.21,6447.06,20752.31,6216.98,5250.84,9995.02,20286.71
2010-06-21,10442.41,2289.09,10071.9,3736.15,6519.57,20810.44,6292.97,5299.11,10238.01,20912.18
2010-06-22,10293.52,2261.8,10016.1,3705.32,6463.46,20609.03,6269.04,5246.98,10112.89,20819.08
2010-06-23,10298.44,2254.23,9886.0,3641.79,6381.85,20358.92,6204.52,5178.52,9923.7,20856.61
2010-06-24,10152.8,2217.42,9586.5,3555.36,6320.62,19942.39,6115.48,5100.23,9928.34,20733.49
2010-06-25,10143.81,2223.48,9535.0,3519.73,6275.35,19961.74,6070.6,5046.47,9737.48,20690.79
2010-06-28,10138.52,2220.65,9688.5,3576.45,6311.15,20130.61,6157.22,5071.68,9693.94,20726.68
2010-06-29,9870.3,2135.18,9160.4,3432.99,6144.45,19236.26,5952.03,4914.22,9570.67,20248.9
2010-06-30,9774.02,2109.24,9263.4,3442.89,6128.06,19311.75,5965.52,4916.87,9382.64,20128.99
2010-07-01,9732.53,2101.36,9178.2,3339.9,5981.66,18943.76,5857.43,4805.75,9191.6,20128.99
2010-07-02,9686.48,2091.79,9250.8,3348.37,5974.3,19073.85,5834.15,4838.09,9203.71,19905.32
2010-07-05,9686.48,2091.79,9281.5,3332.46,5942.25,18848.56,5816.2,4823.53,9266.78,19842.2
2010-07-06,9743.62,2093.88,9615.0,3423.36,6063.12,19356.66,5940.98,4965.0,9338.04,20084.12
2010-07-07,10018.28,2159.47,9987.4,3483.44,6099.2,20013.07,5992.86,5014.82,9279.65,19857.07
2010-07-08,10138.99,2175.4,10080.5,3538.25,6155.72,20243.73,6035.66,5105.45,9535.74,20050.56
2010-07-09,10198.03,2196.45,10127.3,3554.48,6210.49,20478.98,6065.24,5132.94,9585.32,20378.66
2010-07-12,10216.27,2198.36,10058.2,3567.66,6228.31,20517.92,6077.19,5167.02,9548.11,20467.43
2010-07-13,10363.02,2242.03,10259.5,3637.76,6298.59,20851.85,6191.13,5271.02,9537.23,20431.06
2010-07-14,10366.72,2249.84,10278.5,3632.98,6332.28,20804.37,6209.76,5253.52,9795.24,20560.81
2010-07-15,10359.31,2249.08,10160.2,3581.82,6291.07,20480.08,6149.36,5211.29,9685.53,20255.62
2010-07-16,10097.9,2179.05,9991.7,3500.16,6184.37,20161.02,6040.27,5158.85,9408.36,20250.16
2010-07-19,10154.43,2198.23,9929.8,3486.33,6156.64,20117.54,6009.11,5148.28,9408.36,20090.95
2010-07-20,10229.96,2222.49,10061.3,3468.02,6123.42,19985.32,5967.49,5139.46,9300.46,20264.59
2010-07-21,10120.53,2187.33,10040.8,3493.92,6132.66,20137.92,5990.38,5214.64,9278.83,20487.23
2010-07-22,10322.3,2245.89,10302.9,3600.57,6194.18,20694.26,6142.15,5313.81,9220.88,20589.7
2010-07-23,10424.62,2269.47,10388.2,3607.05,6201.25,20604.08,6166.34,5312.62,9430.96,20815.33
2010-07-26,10525.43,2296.43,10506.7,3636.18,6199.46,20819.96,6194.21,5351.12,9503.66,20839.91
2010-07-27,10537.69,2288.25,10645.0,3666.4,6275.19,21158.08,6207.31,5365.67,9496.85,20973.39
2010-07-28,10497.88,2264.56,10643.9,3670.36,6277.49,21082.06,6178.94,5319.68,9753.27,21091.18
2010-07-29,10467.16,2251.69,10659.5,3651.91,6220.65,21096.97,6134.7,5313.95,9696.02,21093.82
2010-07-30,10465.94,2254.7,10499.8,3643.14,6200.78,21021.56,6147.97,5258.02,9537.3,21029.81
2010-08-02,10674.38,2295.36,10835.4,3752.03,6321.64,21547.84,6292.13,5397.11,9570.31,21412.79
2010-08-03,10636.38,2283.52,10871.4,3747.51,6337.72,21498.32,6307.91,5396.48,9694.01,21457.66
2010-08-04,10680.43,2303.57,10843.3,3760.72,6380.3,21466.44,6331.33,5386.16,9489.34,21549.88
2010-08-05,10674.98,2293.06,10840.0,3764.19,6374.89,21302.97,6333.58,5365.78,9653.92,21551.72
2010-08-06,10653.56,2288.47,10651.1,3716.05,6321.36,21084.47,6259.63,5332.39,9642.12,21678.8
2010-08-09,10698.75,2305.69,10812.6,3777.37,6391.74,21341.62,6351.6,5410.52,9572.49,21801.59
2010-08-10,10644.25,2277.17,10718.5,3730.58,6395.02,21259.89,6286.25,5376.41,9551.05,21473.6
2010-08-11,10378.83,2208.63,10374.8,3628.29,6265.84,20579.24,6154.07,5245.21,9292.85,21294.54
2010-08-12,10319.95,2190.27,10342.4,3621.07,6279.35,20539.4,6135.17,5266.06,9212.59,21105.71
2010-08-13,10303.15,2173.48,10275.8,3610.91,6294.34,20473.15,6110.41,5275.44,9253.46,21071.57
2010-08-16,10302.01,2181.87,10258.3,3597.6,6285.66,20409.06,6110.57,5276.1,9196.67,21112.12
2010-08-17,10405.85,2209.44,10369.5,3663.13,6359.74,20668.57,6206.4,5350.55,9161.68,21137.43
2010-08-18,10415.54,2215.7,10391.0,3647.93,6362.88,20536.77,6186.31,5302.87,9240.54,21022.73
2010-08-19,10271.21,2178.95,10238.0,3572.4,6281.35,20115.69,6075.13,5211.29,9362.68,21072.46
2010-08-20,10213.62,2179.76,10094.3,3526.12,6185.82,19870.46,6005.16,5195.28,9179.38,20981.82
2010-08-23,10174.41,2159.63,10221.2,3553.23,6209.45,20010.34,6010.91,5234.84,9116.69,20889.01
2010-08-24,10040.45,2123.76,10052.3,3491.11,6144.14,19694.88,5935.44,5155.95,8995.14,20658.71
2010-08-25,10060.06,2141.54,9894.0,3450.19,6098.59,19465.45,5899.5,5109.4,8845.39,20634.98
2010-08-26,9985.81,2118.69,10004.4,3475.03,6131.76,19735.47,5912.58,5155.84,8906.48,20612.06
2010-08-27,10150.65,2153.63,10148.2,3507.44,6183.14,19817.46,5951.17,5201.56,8991.06,20597.35
2010-08-30,10009.73,2119.97,10136.0,3487.01,6205.24,19699.66,5912.41,5201.56,9149.26,20737.22
2010-08-31,10014.72,2114.03,10187.0,3490.79,6180.89,19734.57,5925.22,5225.22,8824.06,20536.49
2010-09-01,10269.47,2176.84,10544.8,3623.84,6332.43,20369.96,6083.9,5366.41,8927.02,20623.83
2010-09-02,10320.1,2200.01,10537.6,3631.43,6333.65,20412.28,6083.85,5371.04,9062.84,20868.92
2010-09-03,10447.93,2233.75,10599.4,3672.2,6400.71,20639.86,6134.62,5428.15,9114.13,20971.5
2010-09-06,10447.93,2233.75,10622.7,3684.73,6418.25,20660.91,6155.04,5439.19,9301.32,21355.77
2010-09-07,10340.69,2208.89,10479.1,3643.81,6360.2,20395.45,6117.89,5407.82,9226.0,21401.79
2010-09-08,10387.01,2228.87,10586.2,3677.21,6386.95,20580.26,6164.44,5429.74,9024.6,21088.86
2010-09-09,10415.24,2236.2,10712.9,3722.15,6425.26,20858.47,6221.52,5494.16,9098.39,21167.27
2010-09-10,10462.77,2242.48,10689.6,3725.82,6467.69,20833.19,6214.77,5501.64,9239.17,21257.39
2010-09-13,10544.13,2285.71,10765.2,3767.15,6471.77,21001.62,6261.68,5565.53,9321.82,21658.35
2010-09-14,10526.49,2289.77,10806.6,3774.4,6466.32,21003.94,6275.41,5567.41,9299.31,21696.04
2010-09-15,10572.73,2301.32,10751.8,3755.64,6434.01,20872.79,6261.87,5555.56,9516.56,21725.64
2010-09-16,10594.83,2303.25,10716.8,3736.3,6424.16,20684.36,6249.65,5540.14,9509.5,21691.45
2010-09-17,10607.85,2315.61,10588.6,3722.02,6389.02,20517.96,6209.76,5508.45,9626.09,21970.86
2010-09-20,10753.62,2355.83,10743.1,3788.01,6461.98,20753.54,6294.58,5602.54,9626.09,21977.34
2010-09-21,10761.03,2349.35,10762.5,3784.4,6420.4,20740.73,6275.98,5576.19,9602.11,22002.59
2010-09-22,10739.31,2334.55,10555.2,3735.05,6344.88,20365.3,6208.33,5551.91,9566.32,22047.71
2010-09-23,10662.42,2327.08,10501.5,3710.61,6303.2,20262.8,6184.71,5547.08,9566.32,22047.71
2010-09-24,10860.26,2381.22,10727.6,3782.48,6360.77,20607.72,6298.3,5598.48,9471.67,22119.43
2010-09-27,10812.04,2369.77,10613.0,3766.16,6338.89,20593.94,6278.89,5573.42,9603.14,22340.84
2010-09-28,10858.14,2379.59,10590.7,3762.35,6334.38,20541.59,6276.09,5578.44,9495.76,22109.95
2010-09-29,10835.28,2376.56,10486.8,3737.12,6311.57,20372.45,6246.92,5569.27,9559.38,22378.67
2010-09-30,10788.05,2368.62,10514.5,3715.18,6296.33,20505.2,6229.02,5548.62,9369.35,22358.17
2010-10-01,10829.68,2370.75,10450.1,3692.09,6284.17,20391.27,6211.34,5592.9,9404.23,22358.17
2010-10-04,10751.27,2344.52,10383.0,3649.81,6248.8,20090.97,6134.21,5555.97,9381.06,22618.66
2010-10-05,10944.72,2399.83,10651.2,3731.93,6313.9,20510.02,6215.83,5635.76,9518.76,22639.14
2010-10-06,10967.65,2380.66,10700.2,3764.91,6351.01,20568.31,6270.73,5681.39,9691.43,22880.41
2010-10-07,10948.58,2383.67,10740.3,3770.47,6375.58,20691.9,6276.25,5662.13,9684.81,22884.32
2010-10-08,11006.48,2401.91,10720.8,3763.18,6363.16,20750.74,6291.67,5657.61,9588.88,22944.18
2010-10-11,11010.34,2402.33,10700.8,3768.49,6386.18,20837.71,6309.51,5672.4,9588.88,23207.31
2010-10-12,11020.4,2417.92,10648.2,3748.86,6375.26,20750.22,6304.57,5661.59,9388.64,23121.7
2010-10-13,11096.08,2441.23,10866.1,3828.34,6455.13,21145.26,6434.52,5747.35,9403.51,23457.69
2010-10-14,11094.57,2435.38,10849.7,3819.17,6440.97,21094.86,6455.27,5727.21,9583.51,23852.17
2010-10-15,11062.78,2468.77,10868.2,3827.37,6443.01,21062.18,6492.3,5703.37,9500.25,23757.63
2010-10-18,11143.69,2480.66,10897.7,3834.5,6470.26,21258.59,6516.63,5742.52,9498.49,23469.38
2010-10-19,10978.62,2436.95,10895.3,3807.17,6471.96,21233.48,6490.69,5703.89,9539.45,23763.73
2010-10-20,11107.97,2457.39,10896.9,3828.15,6477.2,21425.79,6524.55,5728.93,9381.6,23556.5
2010-10-21,11146.57,2459.67,10892.3,3878.27,6512.19,21616.43,6611.01,5757.86,9376.48,23649.48
2010-10-22,11132.56,2479.39,10924.8,3868.54,6477.13,21536.21,6605.84,5741.37,9426.71,23517.54
2010-10-25,11164.05,2490.85,10870.3,3870.0,6513.63,21435.03,6639.21,5751.98,9401.16,23627.91
2010-10-26,11169.46,2497.29,10797.8,3852.66,6476.61,21363.52,6613.8,5707.3,9377.38,23601.24
2010-10-27,11126.28,2503.26,10700.1,3815.77,6479.21,21250.82,6568.0,5646.02,9387.03,23164.58
2010-10-28,11113.95,2507.37,10753.5,3834.84,6484.71,21509.62,6595.28,5677.89,9366.03,23210.86
2010-10-29,11118.49,2507.41,10812.9,3833.5,6472.23,21450.61,6601.37,5675.16,9202.45,23096.32
2010-11-01,11124.62,2504.84,10649.5,3841.11,6504.72,21184.93,6604.86,5694.62,9154.72,23652.94
2010-11-02,11188.72,2533.52,10762.1,3865.72,6541.5,21397.82,6654.31,5757.43,9159.98,23671.42
2010-11-03,11215.13,2540.27,10569.5,3842.94,6512.99,21180.81,6617.8,5748.97,9159.98,24144.67
2010-11-04,11434.84,2577.34,10602.8,3916.78,6595.64,21469.19,6734.69,5862.79,9358.78,24535.63
2010-11-05,11444.08,2578.98,10428.1,3916.73,6587.72,21194.74,6754.2,5875.35,9625.99,24876.82
2010-11-08,11406.84,2580.05,10291.8,3913.7,6600.36,21228.98,6750.5,5849.96,9732.92,24964.37
2010-11-09,11346.75,2562.98,10409.8,3945.71,6581.88,21578.48,6787.81,5875.19,9694.49,24710.6
2010-11-10,11357.04,2578.78,10235.4,3888.45,6539.82,21058.01,6719.84,5816.94,9830.52,24500.61
2010-11-11,11283.1,2555.52,10149.5,3867.35,6516.99,20855.96,6723.41,5815.23,9861.46,24700.3
2010-11-12,11192.58,2518.21,10226.8,3831.12,6505.29,20829.83,6734.61,5796.87,9724.81,24222.58
2010-11-15,11201.97,2513.82,10349.7,3864.24,6562.15,20993.27,6790.17,5820.41,9827.51,24027.18
2010-11-16,11023.5,2469.84,10095.4,3762.47,6476.53,20563.07,6663.24,5681.9,9797.1,23693.02
2010-11-17,11007.88,2476.01,10189.3,3792.35,6494.99,20639.08,6700.07,5692.56,9811.66,23214.46
2010-11-18,11181.23,2514.4,10325.3,3867.97,6613.37,20880.38,6832.11,5768.71,10013.63,23637.39
2010-11-19,11203.55,2518.12,10271.7,3860.16,6590.84,20773.12,6843.55,5732.83,10022.39,23605.71
2010-11-22,11178.58,2532.02,9996.4,3818.89,6532.64,20372.2,6822.05,5680.83,10115.19,23524.02
2010-11-23,11036.37,2494.95,9691.8,3724.42,6393.79,19950.96,6705.0,5581.28,10115.19,22896.14
2010-11-24,11187.28,2543.12,9742.6,3747.61,6449.8,19941.19,6823.8,5657.1,10030.11,23023.86
2010-11-25,11187.28,2543.12,9721.8,3760.42,6502.14,19945.94,6879.66,5698.93,10079.76,23054.68
